user_id,review_id,text,votes.cool,business_id,votes.funny,stars,date,type,votes.useful
Jdfzz0EVCRXkpydEBNrtlw,HWbmfO2-YYthL2QMFIbuMg,"I've been to this office a good amount of times.  Each time the receptionists give of a vibe of entitlement and it is very uncomfortable.  Dr. Weinberg herself is very nice, but I doubt her ability. Every procedure she has done to my teeth has backfired. The third and last issue I have is that i always paid cash at the end of my visits and somehow I have received an invoice for $55. I called and of course the receptionist was sassy and rude so I gave up. Will never go back or refer anyone else",1,e_U_FnpdKVgNb4mUN2cU_Q,0,1,2014-11-19,review,0
ZPkViBqR6G0kaVTAYTBbWg,EeUNmhxpI3pW7xMME-kGpQ,"My family (husband and 3 young children) have been seeing Dr. Weinberg for a few years. We've never had an issue. She's great with the kids, even my 6 year old who has autism. Scheduling and rescheduling appts is ""fine"", the wait time is fine, the care is fine. Basically I have had no issues, but I haven't had my socks blown off either. It's the dentist, it is what it is. I do find the dentist to be a bit frazzles, but we've never had an issue.",0,e_U_FnpdKVgNb4mUN2cU_Q,0,3,2015-03-27,review,0
DUXNqg5GSef-VkFRoPInag,vFr015T-062_ustTtCV4mA,"All I need to say is that my 6 year old could not wait to see Dr. Weinberg and her staff! Not only are they professional and kind,  they have made my child have a life time of good oral health care!  This busy mom loves that they can provide two appointments, at the same time.  I can't imagine having a better family dentist!",0,e_U_FnpdKVgNb4mUN2cU_Q,0,5,2015-05-06,review,0
-8VHLwJtaD0m3lR9aF8Hyg,xnyyjoDjp8_yprDQo4_X4w,Just moved to the area and needed a dentist after getting my front tooth chipped playing hockey.  She did an amazing job at fix my tooth and cleaned up the front teeth while doing it.  I was able to get in and have my tooth fixed within a few days of it happening.  I've gotten a few fillings as well after my chip was fixed.  The doctor is great and so are the staff.  I would recommend going here.,0,e_U_FnpdKVgNb4mUN2cU_Q,0,5,2015-09-26,review,0
YKDw2WGj-MQjz7eRsb5FHg,fpJ_Bgho7G3E-_WWaMJpjA,"Don Don is a restaurant I find myself missing now and again, it's probably my favorite restaurant in Carnegie. Simple setup, just a small restaurant with a few tables and a TV. Oddly enough I think my favorite thing to eat there is the wonton soup, never had better. The food is average but I always enjoyed eating there, great service and a cheap place to get Chinese food.",0,SQ0j7bgSTazkVQlF5AnqyQ,0,3,2010-06-04,review,1
_CtkjL-e6O_lMShkN6HuSA,nuZlz-65cXIsLZPGk6EwDw,Take it from me; avoid this place at all cost.  The only time I go is when I am starved and don't have the energy to cook or get edible food.  And then after I have been kicking myself.,0,SQ0j7bgSTazkVQlF5AnqyQ,1,1,2011-01-12,review,0
0kRiaCs6damnnCpjPNOqRw,DtWoMT9VcFX9ycdZFpZoow,"Don Don is atleast as good as (although I personally 
happen to think better than) the majority of 
inexpensive Chinese places best equiped for 
delivery and take out.  I've frequented many 
similar establishments in different parts of the
country, and have also spent a few years in Japan.  
Sounds odd, but they have some amazing Chinese
 food out there.",0,SQ0j7bgSTazkVQlF5AnqyQ,0,4,2011-11-05,review,0
RJgfj-6Uq-lyiPJJcyCVlQ,M28dSKnyInjQu0I9NJlfig,Far away from real Chinese food. Doesn't even taste good as American style Chinese food.,0,SQ0j7bgSTazkVQlF5AnqyQ,0,2,2013-03-29,review,0
fTg6Rz2Rs1LLYN_U7TJbcQ,QRRumDA7QEUGwQ2sD_KswA,"I used to order takeout here once every month or so. The food tastes average and the price is good. It's your typical low-end Chinese place. 

The last (and final) time I ordered here I just so happened to be picking up my order while a health inspector from allegheny county health department was making his rounds. While I was waiting on my food (which took much longer than usual) the inspector was pointing out violations. He also requested a copy of a certificate that the man behind the register was unable to produce. The inspector looked at me like I was crazy for waiting on my food despite the obvious poor conditions.  

As for the rest of the place - it's always been kind of dirty inside. The carpets are just FILTHY and the walls match. There are always children's toys scattered about the floor because the owners children are always there, so be careful not to trip. 

The workers do seem like nice people just trying to make a living but when it comes to cleanliness Don Don is lacking.",0,SQ0j7bgSTazkVQlF5AnqyQ,0,2,2013-06-10,review,0
YxSD5yuMozdW1-yXKgkvvg,B3UUywTg0CG09Y5vnuJtlA,"Delicious Singapore noodles and seafood delight. Crispy flavorful crab Rangoon, and cold sesame noodles done well (but could've used a bit more sauce). Excellent real Chinese food, friendly service.  Restaurant ambience: high school cheap date quality.",0,SQ0j7bgSTazkVQlF5AnqyQ,0,4,2014-05-19,review,0
9OZH1Ecw-qUkCW5MS0NefA,d3w57QihQsYNDmZi3x1x8w,"I came here with two friends prior to visiting Apis Meadery next door this past weekend.  I ordered the General Tso's chicken, and my friends ordered the sesame chicken, crab rangoon, and another appetizer (egg rolls?).  They ordered the combo with less meat, and I ordered the one with more--the names were very similar, which I found confusing. The food took quite a while to come up (~15 min.), so I'd suggest calling ahead if you're in a rush.  While we were waiting, the woman behind the counter yelled at someone over the phone in Chinese, and then at a guy who came in to pick up food for delivery (probably the same person).

To be honest, I'm not much of a fan of Americanized Chinese cuisine (I lived in Singapore for 3 mos. and have visited Hong King and Japan); it's been awhile since I've had it, and this dish reminded me why.  I don't care for the overbearing sweetness and thickness of the sauce, nor do I care for the pre-cut meat in the dishes (I like to cut up my own meat, thank you very much), so the flavors and textures don't do much for me.  Having said that, my friends claimed this was the best Americanized Chinese fare they'd had in PGH (and they live in Squirrel Hill!), so if you're a fan of this cuisine, you can take that into consideration.

If nothing else, this meal provided us with some much-needed food to absorb the alcohol from the mead, which I appreciated.",2,SQ0j7bgSTazkVQlF5AnqyQ,1,3,2014-08-04,review,3
-g9mbTmnzyFB5WWlQz75Lw,jXaUEpCHILS4c-I4tNgXnQ,I use to order here fairly often.  The past 2 years their food has been getting progressively worse every time I order.  It doesn't help that the owner that always is at the register is so rude to me every time.  I finally decided that I'm done.  I don't think I should feel let an inconvenience when ordering food from a restaurant.  Let alone one that the food isn't even that good. Also the inside is dirty as heck.  They can deliver food in a BMW but they can't buy a scrub brush?  I have found Golden Dragon in Collier Square is 100 times better then Don Don.,0,SQ0j7bgSTazkVQlF5AnqyQ,0,1,2015-06-08,review,0
PaSqbrWmgroWfxP7ebEkPw,9-HN-5DCKNrggd5S2bSGyQ,"We visited Don Don Chinese restaurant in Carnegie a while back because we had the Entertainment Book coupon for buy one dinner get one complimentary dinner.

We ordered 2 regular dinners.  At the end when we went to check out and pay, the owner refused to honor the Entertainment Book coupon and offered a fruit cup instead, which we refused. 

The food was acceptable, but refusing to accept the Entertainment Book coupon was not acceptable . 
Needless to say, we never returned.",0,SQ0j7bgSTazkVQlF5AnqyQ,0,2,2016-02-20,review,0
9lCGQssGCDniLA0QtRasvA,aqaP2BiL20Qs6AujK24w0Q,"I took my sick cat here and they charged me $$$$ for blood work and then never called me with results. I had to chase down the results and finally spoke to a different vet than the one who examined my cat. He said my cat ""absolutely did not have hyperthyroid"". They said my cat's problems were behavioral and were rude and dismissive of my concerns. I finally took my cat to another vet who diagnosed him with hyperthyroidism. I'm trying medication now and I hope the illness hasn't progressed too far. Otherwise I'll have to have him put to sleep. Don't take your cat here.",0,LTXS986DAz-4jE_sV2Ui4w,0,1,2016-02-24,review,0
QhlwtnBGfhsJWaQUi37MMQ,f6Oev9i9_u6Fnxj6T8S_Xg,"I had gone here years ago and hated it. The doctors weren't very nice or caring. However, I wasn't happy with my current vet and decided to give the place another chance because I saw that all of the veterinarians had changed and the location is so convenient for me. I'm so happy I did! The doctor was great. We saw Dr. Martinovich after we adopted our new dog. She was so wonderful with him. She clearly loves animals. She was gentle with him and very thorough. The cost was higher than I had hoped but for the experience, I didn't mind. I will absolutely go back and plan on taking both of my cats here at some point as well. Very pleased! Great place.
-----------------------------------------------------------------------------------------------------------------
UPDATE: Every single time we have gone to this place we have been satisfied. Seen quickly and gotten great care for our pets. Dr. Lasota is wonderful! We won't ever be going anywhere else if we can help it!",0,LTXS986DAz-4jE_sV2Ui4w,0,5,2016-02-26,review,0
CiCmxCruMvbXtjQP5FhbLg,0GS3S7UsRGI4B7ziy4cd7Q,"Went for breakfast on 6/16/14. We received very good service and meal came within a few minutes.Waitress could have smiled more but was friendly. 
I had a Grand Slam... it was more than enough food. 
Meal was very tasty... We will definitely go back. 
It is a popular Denny's.",0,wqu7ILomIOPSduRwoWp4AQ,0,4,2014-06-20,review,0
bbYn77XD_aAeFL-lwV7GBA,YFsac440vY3U5iijvPOKSg,"I love their stakes and i come here every week just to get the t bone steak, it is completely delicious! 

Great atmosphere, there is always a lot people and the waiters are nice; food portion is great as well!",0,wqu7ILomIOPSduRwoWp4AQ,0,5,2014-07-29,review,0
UxfFAw2-cTpeWvRROF1HEw,f0FRVCf93O7rlfgwV7OoKw,"Perfect time with hubby, after work which is 4 am and you can still have a hot nice meal, waitress was such an adorable girl. Her arm was broken or smth but she still dis a great job!
Strawberry lemonade was just smth i have been craving for for so long but did not know what it was :) 
Strawberry milkshake, nachos and t bone steak is smth we never stop ordering!
Its always nice when u go late at night like us, it is not crowded, not noisy, nice music playing and always nice people around. 
If you want smth quick and it is late at night then i would say Denny's!",1,wqu7ILomIOPSduRwoWp4AQ,0,5,2014-09-02,review,1
3eystYBQINAG1tlRBk215A,7ezUOJJ6g-QMwKGHypf7cg,"This location never disappoints!! Food is always consistently great, and if you come at the right time, (witching hours) you may see the cook singing and dancing along with the music in the back. And it is awesome! ! Love this place!!",0,wqu7ILomIOPSduRwoWp4AQ,0,5,2014-09-25,review,0
aCl_PJn2uHT2i-daGEszBw,3RtwdS23cngQp_hm73du0g,"Dude... it's Denny's. It's excellent drunk food, packed on Sunday mornings, not very good.. but not really bad either. It's Denny's. When you walk into a Denny's.. you know exactly what you're getting into. Why the heck are you even reading reviews about a Denny's? That's like looking for reviews on an ice cream truck, you're getting the same thing no matter which one you choose.",0,wqu7ILomIOPSduRwoWp4AQ,0,3,2015-05-07,review,0
Dmvqb5TVcfHq8TMW20zJww,gfdJ1MlLeEdunQ_ZR_TfXw,"Excellent food , good service too I have had several different dishes here and all have been excellent",0,wqu7ILomIOPSduRwoWp4AQ,0,5,2015-06-16,review,0
SOl-_nATymJq6r0-NL7LgQ,Orf-UGCSH6nJAoOzUCxDhw,"Chose Denny's for a very late (1:30pm) Sunday brunch. No wait. Quickly greeted and served. I ordered the half size of Moon Over My Hammy. It was just the right amount of food for me, and the hash browns were delicious! Only thing lacking was Frank's Red Hot :-) Son and husband very pleased with their meals, can't remember the names but see pic. Patron next to us gave us $5 off $20 check, so our total came to $16! Would go back again for a casual meal.",0,wqu7ILomIOPSduRwoWp4AQ,0,4,2015-06-29,review,0
CFh9jAl5_DUSgNBA5bP5RQ,bLuZUUkusxX2vMoxZGLYGA,"I like the food at Denny's more than meals served at pricier restaurants. My favorite is the Bourbon Chicken Skillet. Even though it isn't advertised as being gluten-free, it doesn't have any ingredients containing wheat- just chicken, potatoes, and broccoli in a yummy Jack Daniels sauce. Both Eat n Park and Max and Erma's have gone downhill in the past few years, but the food at Denny's has gotten better.",0,wqu7ILomIOPSduRwoWp4AQ,0,5,2015-08-23,review,0
vy2cfH6muKKux05a5pvnqg,Ywz9S1j6dkIIv3fRVLiDsQ,"This is the best Denny's in the area. Friendly, fast, good food. Other Denny's pale in comparison to this location.",0,wqu7ILomIOPSduRwoWp4AQ,0,5,2015-10-25,review,0
hRbOBFBWCs-z7lu4HhIm5g,diOSEZkSPlBqnDA8Xd2ffw,"Got seated right away and the staff was very pleasant. One of the cleaner Denny's I have been to.  I ordered a burger, fries, and a shake and all were really good and cooked just right.
Denny's has always been one of my favorite casual dining restaurants, so this one is worth a visit when you are in the area.",1,wqu7ILomIOPSduRwoWp4AQ,0,3,2016-05-12,review,1
kAFccaTcFR9va9uigTHCNg,RAxqamhZsO4gnsMLUOKRbQ,"I'm sorry to give any stars...15 minutes for a cup of coffee, while waitress flitted around...waited another 10 minutes and after 25 minutes of sitting there with the menu closed..I left. Coffee and water untouched. Waitress was too busy telling the customer in the next booth about her daughters almost wedding. Don't waste your time or money at this Denny's. Service is horrible and waitresses are the worst...food usually isn't great..but I can't speak for this visit...25 minutes and no one wanted to take my order. Ps...Kings had a great breakfast that day...service was great...only about 1.5 miles down the road.",0,wqu7ILomIOPSduRwoWp4AQ,0,1,2016-06-11,review,0
IbvOxKSps_K5wa3a2_jc-Q,gdoTWFXJvibNBPQdjj8SLQ,"I belong to this gym...  I live in the South section of Pittsburgh, and I find that this gym is not too far from me.  The staff is friendly, the equipment is quite good.  You get two free personal training sessions when you join.  They have lots of weights (which my boyfriend uses) and a decent cardio room.  The only thing I would say is to increase some of the cardio equipment.  Water is only $1 a bottle!",0,1u2NauOy8xDj7aFQET680A,0,4,2007-09-11,review,0
CFh9jAl5_DUSgNBA5bP5RQ,KqYkEANHt5PoVMhOiBRDew,"I bought a three month membership last year, mainly to attend the Silver Sneakers classes. I was in my early sixties and hadn't exercised in a while. I tried the evening classes but they were very crowded and difficult, so I tried a morning class for seniors. I like to stretch out before my class actually starts, so I went to the tail end of a yoga class. The women in this class were very nasty to me and told me that I wasn't welcome to stretch out in their class. I never went back thanks to the attitude of the other members. I didn't feel welcome here. I complained to the manager, who said that I was welcome to stretch out in whatever class I wanted to, but the hostility of these yoga students was very evident. Do they think that this is their private gym?",0,1u2NauOy8xDj7aFQET680A,0,2,2012-12-29,review,1
ncqy62a-KjY68elj8NXBbA,nNkFJx7ExoK4jlQxbzM0Og,"This is a gym, that part is true.

But it's not well maintained.  It's dingy and the locker rooms are abysmal, basically unusable.  There's a pretty wide range of equipment, but not enough of it to really go around.  If you're into free weights, that area is larger, but over crowded and very dungeony (personally I go for that, just saying).

The place must have a REALLY conservative owner as well, because all the TVs play FOX News all day long.  If you ask the staff for another channel, they will get around to changing it about half the time, the other half of the time you'll be ignored and forced to watch a bunch of awful talking heads tell you lies the entire time you're trying to run or lift.  Part of the problem is that the owner is cheap and not paying for cable where he can change the channel on the TVs individually.  They are linked to one box only.

The place also lets a whole ton of personal trainers basically do whatever they want.  This means that the area set aside for abdominal exercises, stretching, the rock climbing wall (which I've never once seen turned on or used) is over crowded with a punch of really out of shape people who are mostly carrying on conversations with their incredibly beefy personal trainers, because hey, the trainer is getting paid either way, if you want to waste your time chatting, they don't mind.",0,1u2NauOy8xDj7aFQET680A,0,1,2014-02-19,review,1
o22C4GhMh0mv9ldqPD0f1g,cv1sIoNmolX4gsR8PdtVWg,I really like this gym. It is nice neighborhood gym and unlike big gyms they don't have big contracts and they have flexible memberships. Great selection of classes. All the instructors are very good knowledgable and motivating. All the staff working there are super nice. Their selection of the equipment is good too !!,0,1u2NauOy8xDj7aFQET680A,0,4,2014-08-07,review,1
1z4KPFEb4TuYsnmlVu0ZWQ,SymtwwIeg2-u3YBJM7lNmw,"I spoke to a man this morning about the ice covered parking lot and sidewalk, as a business is liable to their customers if someone was to slip and fall due to negligence on the business's part. He told me good luck and that I'm liable to just be careful because everywhere is icy. After two years at this gym I'm fed up with the way they treat their customers. He told me he was fed up with me since I gave him a hard time about being out of towels a few weeks ago (which they've had towels since then). They never clean the parking lot in the winter so make sure you wear boots outside and don't crash your car. Aside from that, this gym is well just that a gym. My biggest critic (aside from rude management and negligence) would have to be that they don't encourage sanitization outside of the cardio room. There aren't towels and spray around the weight machines, which I've never had an issue with, but I'd hate to see that happen. I always make sure to at least wipe off my sweat marks from the machine, cause well that'd be pretty nasty. It is pretty large in terms of size and space to do anything aside from the ordinary weights and cardio. The workers well they're mostly young and don't really care too much (the man who told me I was wrong was older and possibly a manager or owner). They tend to not keep on top of the wash with the towels even when it isn't busy, which can be pretty annoying. Their cardio room always has Fox News on two tvs and then the middle TV has sports center on regardless of what else is on tv. They recently haven't even been putting pens games and stuff on. Must be too busy watching the 52 inch screen they have in the lobby for the workers while the cardio room has max 32 in the middle and 24 on the sides probably. If I had to pay full price for my membership I probably wouldn't belong here, but it's through my insurance. That said I don't swipe my card like most people in the front on my own. The machine is behind the counter. One guy always shows me how to do it myself, which was helpful the first time cause people aren't always around the front desk. That said when he is standing behind there chatting I would expect him to do it since it's his job. This gym is nothing state of the art fancy fancy, but do you really need a fancy looking gym? Their cardio room is pretty massive and even at peak hours I've never had a problem getting a treadmill or elliptical. They actually even have two hellix trainers, which aren't super common yet. Sometimes when things go out of order they take a while to fix them. I've run into the owner or manager one time in the bathroom when someone let a sink over floor and asked if I should tell the guys at the desk and she said oh no they're useless. This gym makes a killing from a) classes b) it's convenient and c) their personal training is a separate company (warrior fitness). I've been meaning to sign up for a trainer and I always see them busy. They all seem awesome and very helpful and challenging. Not sure if they have a separate yelp page, but I would say from what I've seen they'd bust your ass for sure!",0,1u2NauOy8xDj7aFQET680A,0,1,2015-01-29,review,0
uatV7uA6DrTV_iczO9dYrQ,TNlu2CG7O20OkVG0RJcA3g,"As a member for now 8 years I can honestly say, I have never had a negative experience at Amerifit!  The owner and staff could not be more accommodating and strive for member satisfaction.  The owner not only runs the business but personally fixes machines when needed, interacts with the members, and also personally salts and plows the parking lot when needed in the winter himself.  
There is another review on here stating the lot didn't have any attention after which was the largest ice storm we've had in years. I would like to state I was sitting by the counter the day this lady came in upset and unnecessarily yelling at the front desk employee about the lot.  The owner was out there every couple hours doing the best he could to tame the condition of the lot. However on that day I believe everyone's car on the road turned into a snow sled including my own.  If you truly felt in danger being on the roads that day, you probably should of just stayed at home or a work.
I love the fact the owner takes pride in his business and is extremely hands on with the maintenance of the building.  Amerifit has such a welcoming, no intimidation, home-like feel which is what I believe makes this place so special and unique and has kept my loyal membership for the last 8 years.",0,1u2NauOy8xDj7aFQET680A,0,5,2015-10-19,review,0
Nhvkukz5MECqEUQVfh6A6w,nTJ9CWTcxTDKeNtlvy_TYw,"This is review rating may not be for everyone.

Amerifit is a gym where many serious body builders work out.   This is an anti-Planet Fitness (there are no pizza days).   This place is where private personal trainers take on clients who do not have an affiliation with Planet Fitness.  You can pay $5 per day if you want to meet occasionally.

What the casual person may see upon entering:

You will hear lots of grunting and weights being dropped.   Do not be intimidated.   The folks (men and ladies) are doing this for competitions (usually).

The place may seem run down (older weights / machines).   Do not let this deceive you.   

The place may seem small.   Again - do not let this deceive you.  They have smaller rooms / areas.

They do have classes upstairs that seem pretty intense (not my cup of tea).

Why 4 Stars:

1. I followed my trainer (which means I chose my trainer at a location where we could work out).   My previous trainers were great but I did not necessarily like the gym (too crowded or not enough room to work out).

2. Equipment variety.   Example - Cardio Equipment.   Usually when you go into a gym, you will have a treadmill, a stepper, a recumbent bike, bike, elliptical) - All one type.    Amerifit provides a variety of machines such as Cybex.   Cybex is your traditional elliptical but you can control the elevation as well.   They also have machines that will simulate ice skating

3.  Intensity - You do see people seriously working out.   This can either motivate or intimidate you.  It motivates me.   I can also see folks doing exercises correctly.

4.  The folks are nice.   All the associates I have met are very nice.

I apologize to the serious body builders for writing this review, but I think this is a very good secret to share.  Find you a trainer, meet him/her at Amerifit, and workout.   

This is not a chain gym where everything is new with standard (usually leased) equipment.",0,1u2NauOy8xDj7aFQET680A,0,4,2016-03-25,review,2
4d6gHTch3Mytp02o-tzV9Q,QxR3WHUjmWh5xIyqfJkfsw,"I brought my husband and my parents all to Papa J's last time my husband and I were in Pittsburgh. My parents are really picky about their italian food, usually they drive places in east bumf*@ (tarentum, ligonier...) to get their capital I-talian.

My pop is kinda grumbly, and getting him to try something new is like pulling teeth. The only reason I got him here was becuase they were on their way to drop us at the airport.

Well, my dad goes back now regularly and that says a lot, considering he lives in Murrysville. 

The first good sign Dad was happy was that he seemed impressed when it was open- it was noon a few days after Christmas. Second good sign was that Dad ordered wine, at it was only 1 pm. Dad, while not a teetotaler, rarely has a drink before 5 pm so I know he was anticipating a good meal. The kicker was that he was so happy he left our waitress a $20 tip on a $50 meal. 

Can I say, I live in Texas now and I still relive this afternoon back in December? I had chicken picatta...it was perfect. My dad had eggplant rollatini, my mom had a pizza, and my hubby had basic pasta and marinara. It all was amazing, delicous, and inexpensive. In Austin, you can't get a decent italian meal, much less a decent italian meal for under $50 for four people.

I know there are so many good Italian places in Pittsburgh but I just think back so fondly on this day...when me Dad liked someplace I took him :)",2,P1fJb2WQ1mXoiudj8UE44w,1,5,2007-08-14,review,2
-kep1OMASW13zZxbrRmXag,kmCetnNJ4n9BaL-m3QUnyA,"Papa J's is by far my favorite restaurant in Pittsburgh, my hometown.  I eat there almost every time I visit, and everything I've ever ordered has been fantastic.  Fresh ingredients, simple preparation, reasonable prices.  Also, they make the best pizza in town HANDS DOWN.",0,P1fJb2WQ1mXoiudj8UE44w,0,5,2008-01-13,review,0
GFLvPozOh5m_n1MYGdHpFQ,ccuOXwBqkTjEPbe9WvVAxQ,"This is one of my husband's fave restaurants in town. My husband generally orders Chicken Parm, which is very good. Their sauce is quite good. They serve fresh bread with a plate of olive oil and balsamic vinegar for dipping -- yum.

 I generally order one of their house salads (think it has a specific name, but can't recall off the top of my head) which has mixed greens and I get it with blue cheese, pine nuts and their yummy vinaigrette. A tad pricey for a salad that's just lettuce and cheese (I want to say about $8 with the extras), but really good. (Especially with some cracked black peeper.) I tend to follow this up with a smaller plate like their red pepper app or the greens & beans. 

The place has sort of a rustic atmosphere and can be on the loud side. It has a comfortable feeling. It also has a solid wine by the glass selection -- better than a lot of places in the 'burgh. 

Unfortunately, we've never had dessert there b/c we get so full of bread and dinner!",0,P1fJb2WQ1mXoiudj8UE44w,0,4,2009-08-15,review,0
_S8zEPxR0DRxIJ6YjoObfA,VYC9I0E493hicnup49FbQw,"Thanks yelpers for this find. The service, the plating, the ambiance were wonderful. I had the eggplant parmigiana and it was good - but different. It was thinly sliced (like deli meat) and wasn't breaded, it was fried in a very light batter.",0,P1fJb2WQ1mXoiudj8UE44w,1,4,2010-02-17,review,0
cqox9oe5IAS9tR7iYhtX7Q,5JJ9eapKuO6wh0fkx6EeNQ,"This place has been a favorite for 20 years since we returned from a trip to Italy having several weeks of fabulous fresh food, and couldn't think of any place we wanted to eat. Papa J's measures up to our expectations with great salads, bead and wine. I'm partial to the eggplant rollatini and my husband likes samplers, ravioli, fish, white pizza. I like the space with exposed brick walls-there are knowledgeable servers. Sometimes it is a bit loud- more noticable when it is empty with a large table nearby. But don't get the wrong impression -it's a great place-consistantly great food.",0,P1fJb2WQ1mXoiudj8UE44w,0,5,2010-02-18,review,0
072tu2_MFWmw-jb1O6DQYg,LMl9TSOWrPXp7Cs4oVrLlg,"Great, authentic, classic Italian restaurant in one of the most unlikely places. 

I grew up eating here and make a visit nearly every time I come to town.

Try the fried calamari ""Roman Style"" for a little kick!",0,P1fJb2WQ1mXoiudj8UE44w,0,5,2010-03-13,review,0
MinNxg1k6s9xpZKRw41NnA,EtLICMCs9zeqXxuyXTGj5A,"I've been to Papa J's twice and had mixed experiences.

Both times I had the banana pepper appetizer, which is great and goes really well with the FRESH and delicious bread and cheese they give you at the start of your meal.

For entrees, me and my girlfriend have had mixed experience.  I've had the fish sandwich (very good) and the eggplant parm sandwich (okay).  My girlfriend got the salad with bread and basil on it, but the basil was over powering and the bread was soggy with the dressing. 

The service is also a mixed bag.  The first time our server went out of her way to take care of us and even MADE me cocktail sauce for my fish sandwich.  The second time, the server was lackluster, didn't know anything about the menu and wasn't able to take proper care of us.  

I would return to Papa J's, but I my terrible experience last time isn't enough to say it would be my first pick of places to eat around Carnegie/Robinson.",1,P1fJb2WQ1mXoiudj8UE44w,0,3,2010-07-21,review,2
UCOssThZufcqehMMe6OA0g,5BwtufRF36b-PtZyyS90ug,"I went there for dinner last night with a client.  This is second time I visited.  I had a scotch and he had a Guiness.  The (-1) is for drink selection. Just stock some better beers and higher end scotch and you're five stars.

We started with the meatballs covered with Provolone and other blessed goodness.  These did not disappoint.  I had a four cheese pizza with sweet sausage and garlic.  It was fantastic.  They have so many good dishes, but I wanted the pizza last night.  I couldn't finish the pizza - way to go big medium pizza.

I finished up with a coffee.  The parking can be a bit of a challenge on the street, but it's a small town atmosphere in Carnegie, PA.  I love the downtown there.",1,P1fJb2WQ1mXoiudj8UE44w,0,4,2011-01-13,review,0
2cvC1yfkqbOKUgoQTxfzfg,eVZ6pr7f03hXSb-Q5cF2Vw,"What a wonderful surprise found in Carnegie PA, just south of Pittsburgh.  I was in town on business with a couple co-workers and after having a not so great meal the night before, we asked one of the locals for a recomendation.  They told us to try this little Italian place called Papa J's and boy did they send us to a great place.

First off, when you walk up to the place, the front and side windows give you a fantastic open view into the kitchen from the outside.  You can stand outside and watch the chef making all the wonderful food and you can smell the fresh bread before you even walk in the door.

I am not sure how long this place has been around but the kitchen looked well used, while the dining area as well as the bar looked very clean and modern, almost as if it had been freshly updated.  

The server was quick to welcome us and suggested several different items off the menu as his favorites when asked.  The three of us were very hungry and wanting to try a few different things, so we began with a Margherita pizza which was absolutely perfect.  They obviously make their own breads and dough for the pizza and I don't think this pizza could have tasted any better.  Then came bowls of Italian wedding soup which was pretty good.  Of everything there, this was the one item I probably could have done without.  Not that it was bad, but there was nothing particularly special about it.  

We also ordered the Garlic Rolls (not that the bread they already give you and the pizza was not enough carbs for 1 meal) and they were to die for.  Crunchy on the outside and warm and chewy inside, these things were a meal by themselves.  One of the guys with me said the pizza sauce would be good on them so he ordered a cup of the pizza sauce (which is fresh made there, not out of some can) and he was right.  As if these little killer bread balls with garlic were not good enough, dipped in the pizza sauce they were even that much better.  

By the time our meals came, we were all pretty full, but we pushed on and continued to eat.  I had the Veal Parmigiano which was tender and very good.  It came with a side of pasta which I tasted just to try and it was excelent as well.  Had I not been eating a weeks worth of carbs in one sitting with all the pre-meal stuff, I certainly would have finished it.  As it was, I ate most but not all of the generous portion of veal.  

One of my co-workers had the Chicken Picatta which he said was one of the best he had ever had and the other guy tried a pasta dish which he said was very good as well.  

They had a great wine selection as well at reasonable prices by the glass or bottle.

Overall a fantastic experience with great food and atmosphere.  I don't really know how expensive the area is for food, but coming from the Chicagoland area, I fouknd this place to be pretty reasonable.  The three of us ate very very well for an average of aproximately $30 each not including alcahol.  Fantastic fresh food at a reasonable price, who could ask for more.

My only complaint is that I had to return to Chicago and I am now craving to return to Papa J's.  I hope work sends me out here again sometime soon!!!",0,P1fJb2WQ1mXoiudj8UE44w,0,5,2011-02-21,review,3
9cCTmiJ7hz35rHIdr8n9kA,2Ff_JGpkJSifcQ8gW7bK9A,"Yay, I'm a fan but sometimes service is a little slow, it was very good for us this visit.  Go to Papa j's every once in a while but mostly for the White Pizza.  It is the best white pizza I have ever had.  Order the white pizza on our visit this  weekend... it has garlic, spinach, feta cheese and we usually add some veggie on top.  It was delicious!  Order fried calamari and it was OK...note to self next time try the calamari roman style.

Like the dinning room with the hardwood floors and bright lighting.  

The bar was jumping thou never go to the bar.",1,P1fJb2WQ1mXoiudj8UE44w,0,4,2011-03-13,review,1
Lbdzh6Qn5S1O5ENrr7n2wA,2ihNipOT-nUC0uZvC50R0A,"Terrible service.  Food unremarkable.  Waiter disappeared for 45 minutes to serve larger group due to staffing mismanagement.  Saved his tip by discounting meal after I complained.  All and all, a very crude and unpleasant dining experience for me and my guests.  Not to be repeated, never again!",0,P1fJb2WQ1mXoiudj8UE44w,0,1,2011-03-14,review,0
9cCTmiJ7hz35rHIdr8n9kA,MzQZ00ZHszRH8BYQTJbQJA,"Yay, I'm a fan of the white pizza.  Had take out.  

The bar was jumping when I picked up our order.

The white pizza is so delicious...with garlic, spinach, feta, and added some veggies.  Tried the Roman Style calamari, very good better than the fried calamari we had last time.",1,P1fJb2WQ1mXoiudj8UE44w,0,4,2011-04-09,review,1
